Id,State,Country,Lat,Long,Date,ConfirmedCases,Fatalities,DateTimeStamp,Year,Month,WeekNumber,Day,population
18549,,Spain,40.0,-4.0,2020-03-03,165.0,1.0,2020-03-03,2020,3,10,3,46438422
18550,,Spain,40.0,-4.0,2020-03-04,222.0,2.0,2020-03-04,2020,3,10,4,46438422
18551,,Spain,40.0,-4.0,2020-03-05,259.0,3.0,2020-03-05,2020,3,10,5,46438422
18552,,Spain,40.0,-4.0,2020-03-06,400.0,5.0,2020-03-06,2020,3,10,6,46438422
18553,,Spain,40.0,-4.0,2020-03-07,500.0,10.0,2020-03-07,2020,3,10,7,46438422
18554,,Spain,40.0,-4.0,2020-03-08,673.0,17.0,2020-03-08,2020,3,10,8,46438422
18555,,Spain,40.0,-4.0,2020-03-09,1073.0,28.0,2020-03-09,2020,3,11,9,46438422
18556,,Spain,40.0,-4.0,2020-03-10,1695.0,35.0,2020-03-10,2020,3,11,10,46438422
18557,,Spain,40.0,-4.0,2020-03-11,2277.0,54.0,2020-03-11,2020,3,11,11,46438422
18558,,Spain,40.0,-4.0,2020-03-12,2277.0,55.0,2020-03-12,2020,3,11,12,46438422
18559,,Spain,40.0,-4.0,2020-03-13,5232.0,133.0,2020-03-13,2020,3,11,13,46438422
18560,,Spain,40.0,-4.0,2020-03-14,6391.0,195.0,2020-03-14,2020,3,11,14,46438422
18561,,Spain,40.0,-4.0,2020-03-15,7798.0,289.0,2020-03-15,2020,3,11,15,46438422
18562,,Spain,40.0,-4.0,2020-03-16,9942.0,342.0,2020-03-16,2020,3,12,16,46438422
18563,,Spain,40.0,-4.0,2020-03-17,11748.0,533.0,2020-03-17,2020,3,12,17,46438422
18564,,Spain,40.0,-4.0,2020-03-18,13910.0,623.0,2020-03-18,2020,3,12,18,46438422
18565,,Spain,40.0,-4.0,2020-03-19,17963.0,830.0,2020-03-19,2020,3,12,19,46438422
18566,,Spain,40.0,-4.0,2020-03-20,20410.0,1043.0,2020-03-20,2020,3,12,20,46438422
18567,,Spain,40.0,-4.0,2020-03-21,25374.0,1375.0,2020-03-21,2020,3,12,21,46438422
18568,,Spain,40.0,-4.0,2020-03-22,28768.0,1772.0,2020-03-22,2020,3,12,22,46438422
18601,,Sri Lanka,7.0,81.0,2020-01-22,0.0,0.0,2020-01-22,2020,1,4,22,20966000
18602,,Sri Lanka,7.0,81.0,2020-01-23,0.0,0.0,2020-01-23,2020,1,4,23,20966000
18603,,Sri Lanka,7.0,81.0,2020-01-24,0.0,0.0,2020-01-24,2020,1,4,24,20966000
18604,,Sri Lanka,7.0,81.0,2020-01-25,0.0,0.0,2020-01-25,2020,1,4,25,20966000
18605,,Sri Lanka,7.0,81.0,2020-01-26,0.0,0.0,2020-01-26,2020,1,4,26,20966000
18606,,Sri Lanka,7.0,81.0,2020-01-27,1.0,0.0,2020-01-27,2020,1,5,27,20966000
18607,,Sri Lanka,7.0,81.0,2020-01-28,1.0,0.0,2020-01-28,2020,1,5,28,20966000
18608,,Sri Lanka,7.0,81.0,2020-01-29,1.0,0.0,2020-01-29,2020,1,5,29,20966000
18609,,Sri Lanka,7.0,81.0,2020-01-30,1.0,0.0,2020-01-30,2020,1,5,30,20966000
18610,,Sri Lanka,7.0,81.0,2020-01-31,1.0,0.0,2020-01-31,2020,1,5,31,20966000
18611,,Sri Lanka,7.0,81.0,2020-02-01,1.0,0.0,2020-02-01,2020,2,5,1,20966000
18612,,Sri Lanka,7.0,81.0,2020-02-02,1.0,0.0,2020-02-02,2020,2,5,2,20966000
18613,,Sri Lanka,7.0,81.0,2020-02-03,1.0,0.0,2020-02-03,2020,2,6,3,20966000
18614,,Sri Lanka,7.0,81.0,2020-02-04,1.0,0.0,2020-02-04,2020,2,6,4,20966000
18615,,Sri Lanka,7.0,81.0,2020-02-05,1.0,0.0,2020-02-05,2020,2,6,5,20966000
18616,,Sri Lanka,7.0,81.0,2020-02-06,1.0,0.0,2020-02-06,2020,2,6,6,20966000
18617,,Sri Lanka,7.0,81.0,2020-02-07,1.0,0.0,2020-02-07,2020,2,6,7,20966000
18618,,Sri Lanka,7.0,81.0,2020-02-08,1.0,0.0,2020-02-08,2020,2,6,8,20966000
18619,,Sri Lanka,7.0,81.0,2020-02-09,1.0,0.0,2020-02-09,2020,2,6,9,20966000
18620,,Sri Lanka,7.0,81.0,2020-02-10,1.0,0.0,2020-02-10,2020,2,7,10,20966000
18621,,Sri Lanka,7.0,81.0,2020-02-11,1.0,0.0,2020-02-11,2020,2,7,11,20966000
18622,,Sri Lanka,7.0,81.0,2020-02-12,1.0,0.0,2020-02-12,2020,2,7,12,20966000
18623,,Sri Lanka,7.0,81.0,2020-02-13,1.0,0.0,2020-02-13,2020,2,7,13,20966000
18624,,Sri Lanka,7.0,81.0,2020-02-14,1.0,0.0,2020-02-14,2020,2,7,14,20966000
18625,,Sri Lanka,7.0,81.0,2020-02-15,1.0,0.0,2020-02-15,2020,2,7,15,20966000
18626,,Sri Lanka,7.0,81.0,2020-02-16,1.0,0.0,2020-02-16,2020,2,7,16,20966000
18627,,Sri Lanka,7.0,81.0,2020-02-17,1.0,0.0,2020-02-17,2020,2,8,17,20966000
18628,,Sri Lanka,7.0,81.0,2020-02-18,1.0,0.0,2020-02-18,2020,2,8,18,20966000
18629,,Sri Lanka,7.0,81.0,2020-02-19,1.0,0.0,2020-02-19,2020,2,8,19,20966000
18630,,Sri Lanka,7.0,81.0,2020-02-20,1.0,0.0,2020-02-20,2020,2,8,20,20966000
18631,,Sri Lanka,7.0,81.0,2020-02-21,1.0,0.0,2020-02-21,2020,2,8,21,20966000
18632,,Sri Lanka,7.0,81.0,2020-02-22,1.0,0.0,2020-02-22,2020,2,8,22,20966000
18633,,Sri Lanka,7.0,81.0,2020-02-23,1.0,0.0,2020-02-23,2020,2,8,23,20966000
18634,,Sri Lanka,7.0,81.0,2020-02-24,1.0,0.0,2020-02-24,2020,2,9,24,20966000
18635,,Sri Lanka,7.0,81.0,2020-02-25,1.0,0.0,2020-02-25,2020,2,9,25,20966000
18636,,Sri Lanka,7.0,81.0,2020-02-26,1.0,0.0,2020-02-26,2020,2,9,26,20966000
18637,,Sri Lanka,7.0,81.0,2020-02-27,1.0,0.0,2020-02-27,2020,2,9,27,20966000
18638,,Sri Lanka,7.0,81.0,2020-02-28,1.0,0.0,2020-02-28,2020,2,9,28,20966000
18639,,Sri Lanka,7.0,81.0,2020-02-29,1.0,0.0,2020-02-29,2020,2,9,29,20966000
18640,,Sri Lanka,7.0,81.0,2020-03-01,1.0,0.0,2020-03-01,2020,3,9,1,20966000
18641,,Sri Lanka,7.0,81.0,2020-03-02,1.0,0.0,2020-03-02,2020,3,10,2,20966000
18642,,Sri Lanka,7.0,81.0,2020-03-03,1.0,0.0,2020-03-03,2020,3,10,3,20966000
18643,,Sri Lanka,7.0,81.0,2020-03-04,1.0,0.0,2020-03-04,2020,3,10,4,20966000
18644,,Sri Lanka,7.0,81.0,2020-03-05,1.0,0.0,2020-03-05,2020,3,10,5,20966000
18645,,Sri Lanka,7.0,81.0,2020-03-06,1.0,0.0,2020-03-06,2020,3,10,6,20966000
18646,,Sri Lanka,7.0,81.0,2020-03-07,1.0,0.0,2020-03-07,2020,3,10,7,20966000
18647,,Sri Lanka,7.0,81.0,2020-03-08,1.0,0.0,2020-03-08,2020,3,10,8,20966000
18648,,Sri Lanka,7.0,81.0,2020-03-09,1.0,0.0,2020-03-09,2020,3,11,9,20966000
18649,,Sri Lanka,7.0,81.0,2020-03-10,1.0,0.0,2020-03-10,2020,3,11,10,20966000
18650,,Sri Lanka,7.0,81.0,2020-03-11,2.0,0.0,2020-03-11,2020,3,11,11,20966000
18651,,Sri Lanka,7.0,81.0,2020-03-12,2.0,0.0,2020-03-12,2020,3,11,12,20966000
18652,,Sri Lanka,7.0,81.0,2020-03-13,6.0,0.0,2020-03-13,2020,3,11,13,20966000
18653,,Sri Lanka,7.0,81.0,2020-03-14,10.0,0.0,2020-03-14,2020,3,11,14,20966000
18654,,Sri Lanka,7.0,81.0,2020-03-15,18.0,0.0,2020-03-15,2020,3,11,15,20966000
18655,,Sri Lanka,7.0,81.0,2020-03-16,28.0,0.0,2020-03-16,2020,3,12,16,20966000
18656,,Sri Lanka,7.0,81.0,2020-03-17,44.0,0.0,2020-03-17,2020,3,12,17,20966000
18657,,Sri Lanka,7.0,81.0,2020-03-18,51.0,0.0,2020-03-18,2020,3,12,18,20966000
18658,,Sri Lanka,7.0,81.0,2020-03-19,60.0,0.0,2020-03-19,2020,3,12,19,20966000
18659,,Sri Lanka,7.0,81.0,2020-03-20,73.0,0.0,2020-03-20,2020,3,12,20,20966000
18660,,Sri Lanka,7.0,81.0,2020-03-21,77.0,0.0,2020-03-21,2020,3,12,21,20966000
18661,,Sri Lanka,7.0,81.0,2020-03-22,82.0,0.0,2020-03-22,2020,3,12,22,20966000
18694,,Sudan,12.8628,30.2176,2020-01-22,0.0,0.0,2020-01-22,2020,1,4,22,39598700
18695,,Sudan,12.8628,30.2176,2020-01-23,0.0,0.0,2020-01-23,2020,1,4,23,39598700
18696,,Sudan,12.8628,30.2176,2020-01-24,0.0,0.0,2020-01-24,2020,1,4,24,39598700
18697,,Sudan,12.8628,30.2176,2020-01-25,0.0,0.0,2020-01-25,2020,1,4,25,39598700
18698,,Sudan,12.8628,30.2176,2020-01-26,0.0,0.0,2020-01-26,2020,1,4,26,39598700
18699,,Sudan,12.8628,30.2176,2020-01-27,0.0,0.0,2020-01-27,2020,1,5,27,39598700
18700,,Sudan,12.8628,30.2176,2020-01-28,0.0,0.0,2020-01-28,2020,1,5,28,39598700
18701,,Sudan,12.8628,30.2176,2020-01-29,0.0,0.0,2020-01-29,2020,1,5,29,39598700
18702,,Sudan,12.8628,30.2176,2020-01-30,0.0,0.0,2020-01-30,2020,1,5,30,39598700
18703,,Sudan,12.8628,30.2176,2020-01-31,0.0,0.0,2020-01-31,2020,1,5,31,39598700
18704,,Sudan,12.8628,30.2176,2020-02-01,0.0,0.0,2020-02-01,2020,2,5,1,39598700
18705,,Sudan,12.8628,30.2176,2020-02-02,0.0,0.0,2020-02-02,2020,2,5,2,39598700
18706,,Sudan,12.8628,30.2176,2020-02-03,0.0,0.0,2020-02-03,2020,2,6,3,39598700
18707,,Sudan,12.8628,30.2176,2020-02-04,0.0,0.0,2020-02-04,2020,2,6,4,39598700
18708,,Sudan,12.8628,30.2176,2020-02-05,0.0,0.0,2020-02-05,2020,2,6,5,39598700
18709,,Sudan,12.8628,30.2176,2020-02-06,0.0,0.0,2020-02-06,2020,2,6,6,39598700
18710,,Sudan,12.8628,30.2176,2020-02-07,0.0,0.0,2020-02-07,2020,2,6,7,39598700
18711,,Sudan,12.8628,30.2176,2020-02-08,0.0,0.0,2020-02-08,2020,2,6,8,39598700
18712,,Sudan,12.8628,30.2176,2020-02-09,0.0,0.0,2020-02-09,2020,2,6,9,39598700
18713,,Sudan,12.8628,30.2176,2020-02-10,0.0,0.0,2020-02-10,2020,2,7,10,39598700
18714,,Sudan,12.8628,30.2176,2020-02-11,0.0,0.0,2020-02-11,2020,2,7,11,39598700
18715,,Sudan,12.8628,30.2176,2020-02-12,0.0,0.0,2020-02-12,2020,2,7,12,39598700
18716,,Sudan,12.8628,30.2176,2020-02-13,0.0,0.0,2020-02-13,2020,2,7,13,39598700
18717,,Sudan,12.8628,30.2176,2020-02-14,0.0,0.0,2020-02-14,2020,2,7,14,39598700
18718,,Sudan,12.8628,30.2176,2020-02-15,0.0,0.0,2020-02-15,2020,2,7,15,39598700
18719,,Sudan,12.8628,30.2176,2020-02-16,0.0,0.0,2020-02-16,2020,2,7,16,39598700
18720,,Sudan,12.8628,30.2176,2020-02-17,0.0,0.0,2020-02-17,2020,2,8,17,39598700
18721,,Sudan,12.8628,30.2176,2020-02-18,0.0,0.0,2020-02-18,2020,2,8,18,39598700
18722,,Sudan,12.8628,30.2176,2020-02-19,0.0,0.0,2020-02-19,2020,2,8,19,39598700
18723,,Sudan,12.8628,30.2176,2020-02-20,0.0,0.0,2020-02-20,2020,2,8,20,39598700
18724,,Sudan,12.8628,30.2176,2020-02-21,0.0,0.0,2020-02-21,2020,2,8,21,39598700
18725,,Sudan,12.8628,30.2176,2020-02-22,0.0,0.0,2020-02-22,2020,2,8,22,39598700
18726,,Sudan,12.8628,30.2176,2020-02-23,0.0,0.0,2020-02-23,2020,2,8,23,39598700
18727,,Sudan,12.8628,30.2176,2020-02-24,0.0,0.0,2020-02-24,2020,2,9,24,39598700
18728,,Sudan,12.8628,30.2176,2020-02-25,0.0,0.0,2020-02-25,2020,2,9,25,39598700
18729,,Sudan,12.8628,30.2176,2020-02-26,0.0,0.0,2020-02-26,2020,2,9,26,39598700
18730,,Sudan,12.8628,30.2176,2020-02-27,0.0,0.0,2020-02-27,2020,2,9,27,39598700
18731,,Sudan,12.8628,30.2176,2020-02-28,0.0,0.0,2020-02-28,2020,2,9,28,39598700
18732,,Sudan,12.8628,30.2176,2020-02-29,0.0,0.0,2020-02-29,2020,2,9,29,39598700
18733,,Sudan,12.8628,30.2176,2020-03-01,0.0,0.0,2020-03-01,2020,3,9,1,39598700
18734,,Sudan,12.8628,30.2176,2020-03-02,0.0,0.0,2020-03-02,2020,3,10,2,39598700
18735,,Sudan,12.8628,30.2176,2020-03-03,0.0,0.0,2020-03-03,2020,3,10,3,39598700
18736,,Sudan,12.8628,30.2176,2020-03-04,0.0,0.0,2020-03-04,2020,3,10,4,39598700
18737,,Sudan,12.8628,30.2176,2020-03-05,0.0,0.0,2020-03-05,2020,3,10,5,39598700
18738,,Sudan,12.8628,30.2176,2020-03-06,0.0,0.0,2020-03-06,2020,3,10,6,39598700
18739,,Sudan,12.8628,30.2176,2020-03-07,0.0,0.0,2020-03-07,2020,3,10,7,39598700
18740,,Sudan,12.8628,30.2176,2020-03-08,0.0,0.0,2020-03-08,2020,3,10,8,39598700
18741,,Sudan,12.8628,30.2176,2020-03-09,0.0,0.0,2020-03-09,2020,3,11,9,39598700
18742,,Sudan,12.8628,30.2176,2020-03-10,0.0,0.0,2020-03-10,2020,3,11,10,39598700
18743,,Sudan,12.8628,30.2176,2020-03-11,0.0,0.0,2020-03-11,2020,3,11,11,39598700
18744,,Sudan,12.8628,30.2176,2020-03-12,0.0,0.0,2020-03-12,2020,3,11,12,39598700
18745,,Sudan,12.8628,30.2176,2020-03-13,1.0,1.0,2020-03-13,2020,3,11,13,39598700
18746,,Sudan,12.8628,30.2176,2020-03-14,1.0,1.0,2020-03-14,2020,3,11,14,39598700
18747,,Sudan,12.8628,30.2176,2020-03-15,1.0,1.0,2020-03-15,2020,3,11,15,39598700
18748,,Sudan,12.8628,30.2176,2020-03-16,1.0,1.0,2020-03-16,2020,3,12,16,39598700
18749,,Sudan,12.8628,30.2176,2020-03-17,1.0,1.0,2020-03-17,2020,3,12,17,39598700
18750,,Sudan,12.8628,30.2176,2020-03-18,2.0,1.0,2020-03-18,2020,3,12,18,39598700
18751,,Sudan,12.8628,30.2176,2020-03-19,2.0,1.0,2020-03-19,2020,3,12,19,39598700
18752,,Sudan,12.8628,30.2176,2020-03-20,2.0,1.0,2020-03-20,2020,3,12,20,39598700
18753,,Sudan,12.8628,30.2176,2020-03-21,2.0,1.0,2020-03-21,2020,3,12,21,39598700
18754,,Sudan,12.8628,30.2176,2020-03-22,2.0,1.0,2020-03-22,2020,3,12,22,39598700
18787,,Suriname,3.9193,-56.0278,2020-01-22,0.0,0.0,2020-01-22,2020,1,4,22,541638
18788,,Suriname,3.9193,-56.0278,2020-01-23,0.0,0.0,2020-01-23,2020,1,4,23,541638
18789,,Suriname,3.9193,-56.0278,2020-01-24,0.0,0.0,2020-01-24,2020,1,4,24,541638
18790,,Suriname,3.9193,-56.0278,2020-01-25,0.0,0.0,2020-01-25,2020,1,4,25,541638
18791,,Suriname,3.9193,-56.0278,2020-01-26,0.0,0.0,2020-01-26,2020,1,4,26,541638
18792,,Suriname,3.9193,-56.0278,2020-01-27,0.0,0.0,2020-01-27,2020,1,5,27,541638
18793,,Suriname,3.9193,-56.0278,2020-01-28,0.0,0.0,2020-01-28,2020,1,5,28,541638
18794,,Suriname,3.9193,-56.0278,2020-01-29,0.0,0.0,2020-01-29,2020,1,5,29,541638
18795,,Suriname,3.9193,-56.0278,2020-01-30,0.0,0.0,2020-01-30,2020,1,5,30,541638
18796,,Suriname,3.9193,-56.0278,2020-01-31,0.0,0.0,2020-01-31,2020,1,5,31,541638
18797,,Suriname,3.9193,-56.0278,2020-02-01,0.0,0.0,2020-02-01,2020,2,5,1,541638
18798,,Suriname,3.9193,-56.0278,2020-02-02,0.0,0.0,2020-02-02,2020,2,5,2,541638
18799,,Suriname,3.9193,-56.0278,2020-02-03,0.0,0.0,2020-02-03,2020,2,6,3,541638
18800,,Suriname,3.9193,-56.0278,2020-02-04,0.0,0.0,2020-02-04,2020,2,6,4,541638
18801,,Suriname,3.9193,-56.0278,2020-02-05,0.0,0.0,2020-02-05,2020,2,6,5,541638
18802,,Suriname,3.9193,-56.0278,2020-02-06,0.0,0.0,2020-02-06,2020,2,6,6,541638
18803,,Suriname,3.9193,-56.0278,2020-02-07,0.0,0.0,2020-02-07,2020,2,6,7,541638
18804,,Suriname,3.9193,-56.0278,2020-02-08,0.0,0.0,2020-02-08,2020,2,6,8,541638
18805,,Suriname,3.9193,-56.0278,2020-02-09,0.0,0.0,2020-02-09,2020,2,6,9,541638
18806,,Suriname,3.9193,-56.0278,2020-02-10,0.0,0.0,2020-02-10,2020,2,7,10,541638
18807,,Suriname,3.9193,-56.0278,2020-02-11,0.0,0.0,2020-02-11,2020,2,7,11,541638
18808,,Suriname,3.9193,-56.0278,2020-02-12,0.0,0.0,2020-02-12,2020,2,7,12,541638
18809,,Suriname,3.9193,-56.0278,2020-02-13,0.0,0.0,2020-02-13,2020,2,7,13,541638
18810,,Suriname,3.9193,-56.0278,2020-02-14,0.0,0.0,2020-02-14,2020,2,7,14,541638
18811,,Suriname,3.9193,-56.0278,2020-02-15,0.0,0.0,2020-02-15,2020,2,7,15,541638
18812,,Suriname,3.9193,-56.0278,2020-02-16,0.0,0.0,2020-02-16,2020,2,7,16,541638
18813,,Suriname,3.9193,-56.0278,2020-02-17,0.0,0.0,2020-02-17,2020,2,8,17,541638
18814,,Suriname,3.9193,-56.0278,2020-02-18,0.0,0.0,2020-02-18,2020,2,8,18,541638
18815,,Suriname,3.9193,-56.0278,2020-02-19,0.0,0.0,2020-02-19,2020,2,8,19,541638
18816,,Suriname,3.9193,-56.0278,2020-02-20,0.0,0.0,2020-02-20,2020,2,8,20,541638
18817,,Suriname,3.9193,-56.0278,2020-02-21,0.0,0.0,2020-02-21,2020,2,8,21,541638
18818,,Suriname,3.9193,-56.0278,2020-02-22,0.0,0.0,2020-02-22,2020,2,8,22,541638
18819,,Suriname,3.9193,-56.0278,2020-02-23,0.0,0.0,2020-02-23,2020,2,8,23,541638
18820,,Suriname,3.9193,-56.0278,2020-02-24,0.0,0.0,2020-02-24,2020,2,9,24,541638
18821,,Suriname,3.9193,-56.0278,2020-02-25,0.0,0.0,2020-02-25,2020,2,9,25,541638
18822,,Suriname,3.9193,-56.0278,2020-02-26,0.0,0.0,2020-02-26,2020,2,9,26,541638
18823,,Suriname,3.9193,-56.0278,2020-02-27,0.0,0.0,2020-02-27,2020,2,9,27,541638
18824,,Suriname,3.9193,-56.0278,2020-02-28,0.0,0.0,2020-02-28,2020,2,9,28,541638
18825,,Suriname,3.9193,-56.0278,2020-02-29,0.0,0.0,2020-02-29,2020,2,9,29,541638
18826,,Suriname,3.9193,-56.0278,2020-03-01,0.0,0.0,2020-03-01,2020,3,9,1,541638
18827,,Suriname,3.9193,-56.0278,2020-03-02,0.0,0.0,2020-03-02,2020,3,10,2,541638
18828,,Suriname,3.9193,-56.0278,2020-03-03,0.0,0.0,2020-03-03,2020,3,10,3,541638
18829,,Suriname,3.9193,-56.0278,2020-03-04,0.0,0.0,2020-03-04,2020,3,10,4,541638
18830,,Suriname,3.9193,-56.0278,2020-03-05,0.0,0.0,2020-03-05,2020,3,10,5,541638
18831,,Suriname,3.9193,-56.0278,2020-03-06,0.0,0.0,2020-03-06,2020,3,10,6,541638
18832,,Suriname,3.9193,-56.0278,2020-03-07,0.0,0.0,2020-03-07,2020,3,10,7,541638
18833,,Suriname,3.9193,-56.0278,2020-03-08,0.0,0.0,2020-03-08,2020,3,10,8,541638
18834,,Suriname,3.9193,-56.0278,2020-03-09,0.0,0.0,2020-03-09,2020,3,11,9,541638
18835,,Suriname,3.9193,-56.0278,2020-03-10,0.0,0.0,2020-03-10,2020,3,11,10,541638
18836,,Suriname,3.9193,-56.0278,2020-03-11,0.0,0.0,2020-03-11,2020,3,11,11,541638
18837,,Suriname,3.9193,-56.0278,2020-03-12,0.0,0.0,2020-03-12,2020,3,11,12,541638
18838,,Suriname,3.9193,-56.0278,2020-03-13,0.0,0.0,2020-03-13,2020,3,11,13,541638
18839,,Suriname,3.9193,-56.0278,2020-03-14,1.0,0.0,2020-03-14,2020,3,11,14,541638
18840,,Suriname,3.9193,-56.0278,2020-03-15,1.0,0.0,2020-03-15,2020,3,11,15,541638
18841,,Suriname,3.9193,-56.0278,2020-03-16,1.0,0.0,2020-03-16,2020,3,12,16,541638
18842,,Suriname,3.9193,-56.0278,2020-03-17,1.0,0.0,2020-03-17,2020,3,12,17,541638
18843,,Suriname,3.9193,-56.0278,2020-03-18,1.0,0.0,2020-03-18,2020,3,12,18,541638
18844,,Suriname,3.9193,-56.0278,2020-03-19,1.0,0.0,2020-03-19,2020,3,12,19,541638
18845,,Suriname,3.9193,-56.0278,2020-03-20,4.0,0.0,2020-03-20,2020,3,12,20,541638
18846,,Suriname,3.9193,-56.0278,2020-03-21,4.0,0.0,2020-03-21,2020,3,12,21,541638
18847,,Suriname,3.9193,-56.0278,2020-03-22,5.0,0.0,2020-03-22,2020,3,12,22,541638
18880,,Sweden,63.0,16.0,2020-01-22,0.0,0.0,2020-01-22,2020,1,4,22,9894888
18881,,Sweden,63.0,16.0,2020-01-23,0.0,0.0,2020-01-23,2020,1,4,23,9894888
18882,,Sweden,63.0,16.0,2020-01-24,0.0,0.0,2020-01-24,2020,1,4,24,9894888
18883,,Sweden,63.0,16.0,2020-01-25,0.0,0.0,2020-01-25,2020,1,4,25,9894888
18884,,Sweden,63.0,16.0,2020-01-26,0.0,0.0,2020-01-26,2020,1,4,26,9894888
18885,,Sweden,63.0,16.0,2020-01-27,0.0,0.0,2020-01-27,2020,1,5,27,9894888
18886,,Sweden,63.0,16.0,2020-01-28,0.0,0.0,2020-01-28,2020,1,5,28,9894888
18887,,Sweden,63.0,16.0,2020-01-29,0.0,0.0,2020-01-29,2020,1,5,29,9894888
18888,,Sweden,63.0,16.0,2020-01-30,0.0,0.0,2020-01-30,2020,1,5,30,9894888
18889,,Sweden,63.0,16.0,2020-01-31,1.0,0.0,2020-01-31,2020,1,5,31,9894888
18890,,Sweden,63.0,16.0,2020-02-01,1.0,0.0,2020-02-01,2020,2,5,1,9894888
18891,,Sweden,63.0,16.0,2020-02-02,1.0,0.0,2020-02-02,2020,2,5,2,9894888
18892,,Sweden,63.0,16.0,2020-02-03,1.0,0.0,2020-02-03,2020,2,6,3,9894888
18893,,Sweden,63.0,16.0,2020-02-04,1.0,0.0,2020-02-04,2020,2,6,4,9894888
18894,,Sweden,63.0,16.0,2020-02-05,1.0,0.0,2020-02-05,2020,2,6,5,9894888
18895,,Sweden,63.0,16.0,2020-02-06,1.0,0.0,2020-02-06,2020,2,6,6,9894888
18896,,Sweden,63.0,16.0,2020-02-07,1.0,0.0,2020-02-07,2020,2,6,7,9894888
18897,,Sweden,63.0,16.0,2020-02-08,1.0,0.0,2020-02-08,2020,2,6,8,9894888
18898,,Sweden,63.0,16.0,2020-02-09,1.0,0.0,2020-02-09,2020,2,6,9,9894888
18899,,Sweden,63.0,16.0,2020-02-10,1.0,0.0,2020-02-10,2020,2,7,10,9894888
18900,,Sweden,63.0,16.0,2020-02-11,1.0,0.0,2020-02-11,2020,2,7,11,9894888
18901,,Sweden,63.0,16.0,2020-02-12,1.0,0.0,2020-02-12,2020,2,7,12,9894888
18902,,Sweden,63.0,16.0,2020-02-13,1.0,0.0,2020-02-13,2020,2,7,13,9894888
18903,,Sweden,63.0,16.0,2020-02-14,1.0,0.0,2020-02-14,2020,2,7,14,9894888
18904,,Sweden,63.0,16.0,2020-02-15,1.0,0.0,2020-02-15,2020,2,7,15,9894888
18905,,Sweden,63.0,16.0,2020-02-16,1.0,0.0,2020-02-16,2020,2,7,16,9894888
18906,,Sweden,63.0,16.0,2020-02-17,1.0,0.0,2020-02-17,2020,2,8,17,9894888
18907,,Sweden,63.0,16.0,2020-02-18,1.0,0.0,2020-02-18,2020,2,8,18,9894888
18908,,Sweden,63.0,16.0,2020-02-19,1.0,0.0,2020-02-19,2020,2,8,19,9894888
18909,,Sweden,63.0,16.0,2020-02-20,1.0,0.0,2020-02-20,2020,2,8,20,9894888
18910,,Sweden,63.0,16.0,2020-02-21,1.0,0.0,2020-02-21,2020,2,8,21,9894888
18911,,Sweden,63.0,16.0,2020-02-22,1.0,0.0,2020-02-22,2020,2,8,22,9894888
18912,,Sweden,63.0,16.0,2020-02-23,1.0,0.0,2020-02-23,2020,2,8,23,9894888
18913,,Sweden,63.0,16.0,2020-02-24,1.0,0.0,2020-02-24,2020,2,9,24,9894888
18914,,Sweden,63.0,16.0,2020-02-25,1.0,0.0,2020-02-25,2020,2,9,25,9894888
18915,,Sweden,63.0,16.0,2020-02-26,2.0,0.0,2020-02-26,2020,2,9,26,9894888
18916,,Sweden,63.0,16.0,2020-02-27,7.0,0.0,2020-02-27,2020,2,9,27,9894888
18917,,Sweden,63.0,16.0,2020-02-28,7.0,0.0,2020-02-28,2020,2,9,28,9894888
18918,,Sweden,63.0,16.0,2020-02-29,12.0,0.0,2020-02-29,2020,2,9,29,9894888
18919,,Sweden,63.0,16.0,2020-03-01,14.0,0.0,2020-03-01,2020,3,9,1,9894888
18920,,Sweden,63.0,16.0,2020-03-02,15.0,0.0,2020-03-02,2020,3,10,2,9894888
18921,,Sweden,63.0,16.0,2020-03-03,21.0,0.0,2020-03-03,2020,3,10,3,9894888
18922,,Sweden,63.0,16.0,2020-03-04,35.0,0.0,2020-03-04,2020,3,10,4,9894888
18923,,Sweden,63.0,16.0,2020-03-05,94.0,0.0,2020-03-05,2020,3,10,5,9894888
18924,,Sweden,63.0,16.0,2020-03-06,101.0,0.0,2020-03-06,2020,3,10,6,9894888
18925,,Sweden,63.0,16.0,2020-03-07,161.0,0.0,2020-03-07,2020,3,10,7,9894888
18926,,Sweden,63.0,16.0,2020-03-08,203.0,0.0,2020-03-08,2020,3,10,8,9894888
18927,,Sweden,63.0,16.0,2020-03-09,248.0,0.0,2020-03-09,2020,3,11,9,9894888
18928,,Sweden,63.0,16.0,2020-03-10,355.0,0.0,2020-03-10,2020,3,11,10,9894888
18929,,Sweden,63.0,16.0,2020-03-11,500.0,1.0,2020-03-11,2020,3,11,11,9894888
18930,,Sweden,63.0,16.0,2020-03-12,599.0,1.0,2020-03-12,2020,3,11,12,9894888
18931,,Sweden,63.0,16.0,2020-03-13,814.0,1.0,2020-03-13,2020,3,11,13,9894888
18932,,Sweden,63.0,16.0,2020-03-14,961.0,2.0,2020-03-14,2020,3,11,14,9894888
18933,,Sweden,63.0,16.0,2020-03-15,1022.0,3.0,2020-03-15,2020,3,11,15,9894888
18934,,Sweden,63.0,16.0,2020-03-16,1103.0,6.0,2020-03-16,2020,3,12,16,9894888
18935,,Sweden,63.0,16.0,2020-03-17,1190.0,7.0,2020-03-17,2020,3,12,17,9894888
